Jays.USFWBand,JayID,Sex,AgeKnown,NatalNest,FldgDate,MaxOfMaxOfCensusDate
1063-43182,PC-P,M,Y,166,6/2/2002,1/13/2003
1573-66586,PCW-,M,Y,168,4/21/2005,3/13/2008
1573-66586,PCW-,M,Y,168,4/21/2005,3/13/2008
1573-66586,PCW-,M,Y,168,4/21/2005,3/13/2008
1573-66586,PCW-,M,Y,168,4/21/2005,3/13/2008
1573-66586,PCW-,M,Y,168,4/21/2005,3/13/2008
1573-66587,OCW-,M,Y,168,4/21/2005,7/17/2009
1573-66587,OCW-,M,Y,168,4/21/2005,7/17/2009
1573-66587,OCW-,M,Y,168,4/21/2005,7/17/2009
1573-66587,OCW-,M,Y,168,4/21/2005,7/17/2009
1573-66587,OCW-,M,Y,168,4/21/2005,7/17/2009
1573-66587,OCW-,M,Y,168,4/21/2005,7/17/2009
1573-66587,OCW-,M,Y,168,4/21/2005,7/17/2009
1573-66587,OCW-,M,Y,168,4/21/2005,7/17/2009
1573-66588,LCW-,F,Y,168,4/21/2005,11/14/2005
1573-66588,LCW-,F,Y,168,4/21/2005,11/14/2005
1573-66588,LCW-,F,Y,168,4/21/2005,11/14/2005
1513-50345,GO-C,F,Y,173,6/15/1999,4/11/2001
1513-50345,GO-C,F,Y,173,6/15/1999,4/11/2001
1513-50345,GO-C,F,Y,173,6/15/1999,4/11/2001
1513-50345,GO-C,F,Y,173,6/15/1999,4/11/2001
1513-50345,GO-C,F,Y,173,6/15/1999,4/11/2001
1513-50346,YO-C,M,Y,173,6/15/1999,3/13/2001
1513-50346,YO-C,M,Y,173,6/15/1999,3/13/2001
1513-50346,YO-C,M,Y,173,6/15/1999,3/13/2001
1513-50346,YO-C,M,Y,173,6/15/1999,3/13/2001
1513-50346,YO-C,M,Y,173,6/15/1999,3/13/2001
1053-56784,-WRZ,M,Y,176,5/5/1990,11/10/1994
1053-56784,-WRZ,M,Y,176,5/5/1990,11/10/1994
1053-56784,-WRZ,M,Y,176,5/5/1990,11/10/1994
1053-56784,-WRZ,M,Y,176,5/5/1990,11/10/1994
1053-56784,-WRZ,M,Y,176,5/5/1990,11/10/1994
1053-56784,-WRZ,M,Y,176,5/5/1990,11/10/1994
1053-56784,-WRZ,M,Y,176,5/5/1990,11/10/1994
1053-56785,-RRZ,M,Y,176,5/5/1990,4/14/1998
1053-56785,-RRZ,M,Y,176,5/5/1990,4/14/1998
1053-56785,-RRZ,M,Y,176,5/5/1990,4/14/1998
1053-56785,-RRZ,M,Y,176,5/5/1990,4/14/1998
1053-56785,-RRZ,M,Y,176,5/5/1990,4/14/1998
1053-56785,-RRZ,M,Y,176,5/5/1990,4/14/1998
1053-56785,-RRZ,M,Y,176,5/5/1990,4/14/1998
1053-56785,-RRZ,M,Y,176,5/5/1990,4/14/1998
1053-56785,-RRZ,M,Y,176,5/5/1990,4/14/1998
1053-56785,-RRZ,M,Y,176,5/5/1990,4/14/1998
1513-50723,-FGC,F,Y,180,4/27/2000,9/11/2000
1513-50723,-FGC,F,Y,180,4/27/2000,9/11/2000
1513-50723,-FGC,F,Y,180,4/27/2000,9/11/2000
1513-50724,-AnC,M,Y,180,4/27/2000,5/10/2000
1513-50724,-AnC,M,Y,180,4/27/2000,5/10/2000
1603-17421,H-WCO,M,Y,182,6/7/2006,3/13/2007
1603-17421,H-WCO,M,Y,182,6/7/2006,3/13/2007
1603-17422,H-RCO,M,Y,182,6/7/2006,10/14/2015
1603-17422,H-RCO,M,Y,182,6/7/2006,10/14/2015
1603-17422,H-RCO,M,Y,182,6/7/2006,10/14/2015
1603-17422,H-RCO,M,Y,182,6/7/2006,10/14/2015
1603-17422,H-RCO,M,Y,182,6/7/2006,10/14/2015
1603-17422,H-RCO,M,Y,182,6/7/2006,10/14/2015
1603-17422,H-RCO,M,Y,182,6/7/2006,10/14/2015
1603-17422,H-RCO,M,Y,182,6/7/2006,10/14/2015
1603-17422,H-RCO,M,Y,182,6/7/2006,10/14/2015
1603-17422,H-RCO,M,Y,182,6/7/2006,10/14/2015
1603-17422,H-RCO,M,Y,182,6/7/2006,10/14/2015
1603-17422,H-RCO,M,Y,182,6/7/2006,10/14/2015
1053-56687,FR-Z,F,Y,185,5/16/1989,9/14/1990
1053-56687,FR-Z,F,Y,185,5/16/1989,9/14/1990
1053-56687,FR-Z,F,Y,185,5/16/1989,9/14/1990
1053-56687,FR-Z,F,Y,185,5/16/1989,9/14/1990
1053-56688,AR-Z,M,Y,185,5/16/1989,10/11/1989
1053-56688,AR-Z,M,Y,185,5/16/1989,10/11/1989
1053-56688,AR-Z,M,Y,185,5/16/1989,10/11/1989
1453-78314,-OZO,M,Y,189,5/9/1996,3/17/1998
1453-78314,-OZO,M,Y,189,5/9/1996,3/17/1998
1453-78314,-OZO,M,Y,189,5/9/1996,3/17/1998
1453-78314,-OZO,M,Y,189,5/9/1996,3/17/1998
1453-78314,-OZO,M,Y,189,5/9/1996,3/17/1998
1453-78314,-OZO,M,Y,189,5/9/1996,3/17/1998
1453-78315,-LZO,F,Y,189,5/9/1996,8/10/1996
1453-78315,-LZO,F,Y,189,5/9/1996,8/10/1996
1453-78315,-LZO,F,Y,189,5/9/1996,8/10/1996
1383-27241,PFS-,,Y,216,5/9/1981,11/14/1981
1383-27241,PFS-,,Y,216,5/9/1981,11/14/1981
1383-27241,PFS-,,Y,216,5/9/1981,11/14/1981
1383-27242,OnS-,,Y,216,5/9/1981,5/10/1981
1383-27242,OnS-,,Y,216,5/9/1981,5/10/1981
1063-42848,LC-O,M,Y,223,4/25/2002,11/12/2014
1063-42848,LC-O,M,Y,223,4/25/2002,11/12/2014
1063-42848,LC-O,M,Y,223,4/25/2002,11/12/2014
1063-42848,LC-O,M,Y,223,4/25/2002,11/12/2014
1063-42848,LC-O,M,Y,223,4/25/2002,11/12/2014
1063-42848,LC-O,M,Y,223,4/25/2002,11/12/2014
1063-42848,LC-O,M,Y,223,4/25/2002,11/12/2014
1063-42848,LC-O,M,Y,223,4/25/2002,11/12/2014
1063-42848,LC-O,M,Y,223,4/25/2002,11/12/2014
1063-42848,LC-O,M,Y,223,4/25/2002,11/12/2014
1063-42848,LC-O,M,Y,223,4/25/2002,11/12/2014
1063-42848,LC-O,M,Y,223,4/25/2002,11/12/2014
1063-42848,LC-O,M,Y,223,4/25/2002,11/12/2014
1063-42848,LC-O,M,Y,223,4/25/2002,11/12/2014
1063-42848,LC-O,M,Y,223,4/25/2002,11/12/2014
1063-42848,LC-O,M,Y,223,4/25/2002,11/12/2014
1063-42848,LC-O,M,Y,223,4/25/2002,11/12/2014
1063-42848,LC-O,M,Y,223,4/25/2002,11/12/2014
1063-42848,LC-O,M,Y,223,4/25/2002,11/12/2014
1063-42848,LC-O,M,Y,223,4/25/2002,11/12/2014
1063-42850,AC-O,F,Y,223,4/25/2002,6/13/2005
1063-42850,AC-O,F,Y,223,4/25/2002,6/13/2005
1063-42850,AC-O,F,Y,223,4/25/2002,6/13/2005
1453-72761,ZF-n,,Y,224,5/8/1994,5/19/1994
1453-72761,ZF-n,,Y,224,5/8/1994,5/19/1994
1453-72762,ZA-O,,Y,224,5/8/1994,12/12/1994
1453-72762,ZA-O,,Y,224,5/8/1994,12/12/1994
1453-72762,ZA-O,,Y,224,5/8/1994,12/12/1994
1513-50340,Rn-C,M,Y,234,6/11/1999,6/15/1999
1513-50340,Rn-C,M,Y,234,6/11/1999,6/15/1999
1043-44290,ZAR-,F,Y,240,5/6/1997,3/17/1998
1043-44290,ZAR-,F,Y,240,5/6/1997,3/17/1998
1043-44290,ZAR-,F,Y,240,5/6/1997,3/17/1998
1513-50196,LO-C,F,Y,242,5/1/1999,3/10/2004
1513-50196,LO-C,F,Y,242,5/1/1999,3/10/2004
1513-50196,LO-C,F,Y,242,5/1/1999,3/10/2004
1513-50196,LO-C,F,Y,242,5/1/1999,3/10/2004
1513-50196,LO-C,F,Y,242,5/1/1999,3/10/2004
1513-50196,LO-C,F,Y,242,5/1/1999,3/10/2004
1513-50196,LO-C,F,Y,242,5/1/1999,3/10/2004
1513-50196,LO-C,F,Y,242,5/1/1999,3/10/2004
1513-50196,LO-C,F,Y,242,5/1/1999,3/10/2004
1603-51720,-CBP,F,Y,244,5/8/2008,10/14/2015
1603-51720,-CBP,F,Y,244,5/8/2008,10/14/2015
1603-51720,-CBP,F,Y,244,5/8/2008,10/14/2015
1603-51720,-CBP,F,Y,244,5/8/2008,10/14/2015
1603-51720,-CBP,F,Y,244,5/8/2008,10/14/2015
1603-51720,-CBP,F,Y,244,5/8/2008,10/14/2015
1603-51720,-CBP,F,Y,244,5/8/2008,10/14/2015
1603-51720,-CBP,F,Y,244,5/8/2008,10/14/2015
1603-51720,-CBP,F,Y,244,5/8/2008,10/14/2015
1603-51720,-CBP,F,Y,244,5/8/2008,10/14/2015
1603-51720,-CBP,F,Y,244,5/8/2008,10/14/2015
1603-51720,-CBP,F,Y,244,5/8/2008,10/14/2015
1603-51720,-CBP,F,Y,244,5/8/2008,10/14/2015
1603-51721,-CBA,M,Y,244,5/8/2008,10/14/2015
1603-51721,-CBA,M,Y,244,5/8/2008,10/14/2015
1603-51721,-CBA,M,Y,244,5/8/2008,10/14/2015
1603-51721,-CBA,M,Y,244,5/8/2008,10/14/2015
1603-51721,-CBA,M,Y,244,5/8/2008,10/14/2015
1603-51721,-CBA,M,Y,244,5/8/2008,10/14/2015
1603-51721,-CBA,M,Y,244,5/8/2008,10/14/2015
1603-51721,-CBA,M,Y,244,5/8/2008,10/14/2015
1603-51721,-CBA,M,Y,244,5/8/2008,10/14/2015
1603-51721,-CBA,M,Y,244,5/8/2008,10/14/2015
1603-51721,-CBA,M,Y,244,5/8/2008,10/14/2015
1453-72750,ZW-Y,,Y,250,5/4/1994,2/12/1995
1453-72750,ZW-Y,,Y,250,5/4/1994,2/12/1995
1453-72750,ZW-Y,,Y,250,5/4/1994,2/12/1995
1453-72751,ZR-Y,,Y,250,5/4/1994,12/12/1994
1453-72751,ZR-Y,,Y,250,5/4/1994,12/12/1994
1453-72751,ZR-Y,,Y,250,5/4/1994,12/12/1994
1063-43525,C-WB,M,Y,253,4/27/2003,11/14/2006
1063-43525,C-WB,M,Y,253,4/27/2003,11/14/2006
1063-43525,C-WB,M,Y,253,4/27/2003,11/14/2006
1063-43525,C-WB,M,Y,253,4/27/2003,11/14/2006
1063-43525,C-WB,M,Y,253,4/27/2003,11/14/2006
1063-43525,C-WB,M,Y,253,4/27/2003,11/14/2006
1063-43525,C-WB,M,Y,253,4/27/2003,11/14/2006
1063-43525,C-WB,M,Y,253,4/27/2003,11/14/2006
1453-39105,OGZ-,F,Y,255,4/29/1991,1/13/1995
1453-39105,OGZ-,F,Y,255,4/29/1991,1/13/1995
1453-39105,OGZ-,F,Y,255,4/29/1991,1/13/1995
1453-39105,OGZ-,F,Y,255,4/29/1991,1/13/1995
1453-39105,OGZ-,F,Y,255,4/29/1991,1/13/1995
1453-39105,OGZ-,F,Y,255,4/29/1991,1/13/1995
1453-39105,OGZ-,F,Y,255,4/29/1991,1/13/1995
1453-39105,OGZ-,F,Y,255,4/29/1991,1/13/1995
1453-39106,LGZ-,F,Y,255,4/29/1991,8/13/1992
1453-39106,LGZ-,F,Y,255,4/29/1991,8/13/1992
1453-39106,LGZ-,F,Y,255,4/29/1991,8/13/1992
1453-39106,LGZ-,F,Y,255,4/29/1991,8/13/1992
1513-50601,FGZ-,M,Y,255,4/29/1991,7/16/1992
1513-50601,FGZ-,M,Y,255,4/29/1991,7/16/1992
1513-50601,FGZ-,M,Y,255,4/29/1991,7/16/1992
1513-50601,FGZ-,M,Y,255,4/29/1991,7/16/1992
1063-43112,WC-O,M,Y,258,5/9/2002,11/12/2002
1063-43112,WC-O,M,Y,258,5/9/2002,11/12/2002
1063-43112,WC-O,M,Y,258,5/9/2002,11/12/2002
1063-43114,GC-O,M,Y,258,5/9/2002,6/13/2005
1063-43114,GC-O,M,Y,258,5/9/2002,6/13/2005
1063-43114,GC-O,M,Y,258,5/9/2002,6/13/2005
1063-43114,GC-O,M,Y,258,5/9/2002,6/13/2005
1063-43114,GC-O,M,Y,258,5/9/2002,6/13/2005
1063-43114,GC-O,M,Y,258,5/9/2002,6/13/2005
1063-43114,GC-O,M,Y,258,5/9/2002,6/13/2005
1513-50101,WW-C,F,Y,259,4/2/1999,6/14/2001
1513-50101,WW-C,F,Y,259,4/2/1999,6/14/2001
1513-50101,WW-C,F,Y,259,4/2/1999,6/14/2001
1513-50101,WW-C,F,Y,259,4/2/1999,6/14/2001
1513-50101,WW-C,F,Y,259,4/2/1999,6/14/2001
1513-50102,RW-C,M,Y,259,4/2/1999,1/13/2000
1513-50102,RW-C,M,Y,259,4/2/1999,1/13/2000
1513-50102,RW-C,M,Y,259,4/2/1999,1/13/2000
1513-50103,GW-C,M,Y,259,4/2/1999,9/11/2000
1513-50103,GW-C,M,Y,259,4/2/1999,9/11/2000
1513-50103,GW-C,M,Y,259,4/2/1999,9/11/2000
1513-50103,GW-C,M,Y,259,4/2/1999,9/11/2000
1163-68293,-ZRR,M,Y,260,5/7/1998,7/14/1999
1163-68293,-ZRR,M,Y,260,5/7/1998,7/14/1999
1163-68293,-ZRR,M,Y,260,5/7/1998,7/14/1999
1163-68293,-ZRR,M,Y,260,5/7/1998,7/14/1999
1163-68294,-ZGR,F,Y,260,5/7/1998,3/16/1999
1163-68294,-ZGR,F,Y,260,5/7/1998,3/16/1999
1163-68294,-ZGR,F,Y,260,5/7/1998,3/16/1999
1453-63661,Z-WA,M,Y,263,6/6/1993,7/14/1994
1453-63661,Z-WA,M,Y,263,6/6/1993,7/14/1994
1453-63661,Z-WA,M,Y,263,6/6/1993,7/14/1994
1453-63661,Z-WA,M,Y,263,6/6/1993,7/14/1994
1453-63662,Z-RA,F,Y,263,6/6/1993,8/12/1994
1453-63662,Z-RA,F,Y,263,6/6/1993,8/12/1994
1453-63662,Z-RA,F,Y,263,6/6/1993,8/12/1994
1453-63662,Z-RA,F,Y,263,6/6/1993,8/12/1994
1453-63663,Z-GA,M,Y,263,6/6/1993,7/15/2004
1453-63663,Z-GA,M,Y,263,6/6/1993,7/15/2004
1453-63663,Z-GA,M,Y,263,6/6/1993,7/15/2004
1453-63663,Z-GA,M,Y,263,6/6/1993,7/15/2004
1453-63663,Z-GA,M,Y,263,6/6/1993,7/15/2004
1453-63663,Z-GA,M,Y,263,6/6/1993,7/15/2004
1453-63663,Z-GA,M,Y,263,6/6/1993,7/15/2004
1453-63663,Z-GA,M,Y,263,6/6/1993,7/15/2004
1453-63663,Z-GA,M,Y,263,6/6/1993,7/15/2004
1453-63663,Z-GA,M,Y,263,6/6/1993,7/15/2004
1453-63663,Z-GA,M,Y,263,6/6/1993,7/15/2004
1453-63663,Z-GA,M,Y,263,6/6/1993,7/15/2004
1453-63663,Z-GA,M,Y,263,6/6/1993,7/15/2004
1453-63663,Z-GA,M,Y,263,6/6/1993,7/15/2004
1453-63663,Z-GA,M,Y,263,6/6/1993,7/15/2004
1453-63663,Z-GA,M,Y,263,6/6/1993,7/15/2004
1453-63663,Z-GA,M,Y,263,6/6/1993,7/15/2004
1453-63663,Z-GA,M,Y,263,6/6/1993,7/15/2004
1573-65945,CB-n,M,Y,265,4/26/2004,5/11/2004
1573-65945,CB-n,M,Y,265,4/26/2004,5/11/2004
1573-65946,CP-n,M,Y,265,4/26/2004,5/11/2004
1573-65946,CP-n,M,Y,265,4/26/2004,5/11/2004
1573-65947,CO-H,F,Y,265,4/26/2004,7/15/2004
1573-65947,CO-H,F,Y,265,4/26/2004,7/15/2004
1573-65947,CO-H,F,Y,265,4/26/2004,7/15/2004
1573-65948,CL-H,M,Y,265,4/26/2004,1/20/2010
1573-65948,CL-H,M,Y,265,4/26/2004,1/20/2010
1573-65948,CL-H,M,Y,265,4/26/2004,1/20/2010
1573-65948,CL-H,M,Y,265,4/26/2004,1/20/2010
1573-65948,CL-H,M,Y,265,4/26/2004,1/20/2010
1573-65948,CL-H,M,Y,265,4/26/2004,1/20/2010
1573-65948,CL-H,M,Y,265,4/26/2004,1/20/2010
1573-65948,CL-H,M,Y,265,4/26/2004,1/20/2010
1573-65948,CL-H,M,Y,265,4/26/2004,1/20/2010
1573-65948,CL-H,M,Y,265,4/26/2004,1/20/2010
1573-97967,LCn-,F,Y,266,5/8/2005,5/11/2005
1573-97967,LCn-,F,Y,266,5/8/2005,5/11/2005
1573-97968,FCO-,M,Y,266,5/8/2005,6/14/2006
1573-97968,FCO-,M,Y,266,5/8/2005,6/14/2006
1573-97968,FCO-,M,Y,266,5/8/2005,6/14/2006
1573-97968,FCO-,M,Y,266,5/8/2005,6/14/2006
1573-97969,ACO-,F,Y,266,5/8/2005,8/10/2006
1573-97969,ACO-,F,Y,266,5/8/2005,8/10/2006
1573-97969,ACO-,F,Y,266,5/8/2005,8/10/2006
1573-97969,ACO-,F,Y,266,5/8/2005,8/10/2006
1453-78116,GZG-,F,Y,273,5/13/1995,2/18/1998
1453-78116,GZG-,F,Y,273,5/13/1995,2/18/1998
1453-78116,GZG-,F,Y,273,5/13/1995,2/18/1998
1453-78116,GZG-,F,Y,273,5/13/1995,2/18/1998
1453-78117,YZG-,F,Y,273,5/13/1995,7/11/1996
1453-78117,YZG-,F,Y,273,5/13/1995,7/11/1996
1453-78117,YZG-,F,Y,273,5/13/1995,7/11/1996
1453-78117,YZG-,F,Y,273,5/13/1995,7/11/1996
1453-78118,BZG-,F,Y,273,5/13/1995,1/14/1998
1453-78118,BZG-,F,Y,273,5/13/1995,1/14/1998
1453-78118,BZG-,F,Y,273,5/13/1995,1/14/1998
1453-78118,BZG-,F,Y,273,5/13/1995,1/14/1998
1453-78118,BZG-,F,Y,273,5/13/1995,1/14/1998
1453-38957,-RYZ,M,Y,296,5/25/1990,7/13/1990
1453-38957,-RYZ,M,Y,296,5/25/1990,7/13/1990
1433-93145,SFn-,,Y,297,6/12/1987,7/12/1987
1433-93145,SFn-,,Y,297,6/12/1987,7/12/1987
1433-93146,SAB-,,Y,297,6/12/1987,7/12/1987
1433-93146,SAB-,,Y,297,6/12/1987,7/12/1987
1603-51775,H-CWB,F,Y,303,5/28/2008,11/12/2008
1603-51775,H-CWB,F,Y,303,5/28/2008,11/12/2008
1603-51775,H-CWB,F,Y,303,5/28/2008,11/12/2008
1603-51586,-CGR,F,Y,305,5/3/2008,2/11/2009
1603-51586,-CGR,F,Y,305,5/3/2008,2/11/2009
1603-51586,-CGR,F,Y,305,5/3/2008,2/11/2009
1603-51587,-CGP,M,Y,305,5/3/2008,10/15/2008
1603-51587,-CGP,M,Y,305,5/3/2008,10/15/2008
1603-51587,-CGP,M,Y,305,5/3/2008,10/15/2008
1603-51588,-CGY,M,Y,305,5/3/2008,12/12/2012
1603-51588,-CGY,M,Y,305,5/3/2008,12/12/2012
1603-51588,-CGY,M,Y,305,5/3/2008,12/12/2012
1603-51588,-CGY,M,Y,305,5/3/2008,12/12/2012
1603-51588,-CGY,M,Y,305,5/3/2008,12/12/2012
1603-51588,-CGY,M,Y,305,5/3/2008,12/12/2012
1603-51588,-CGY,M,Y,305,5/3/2008,12/12/2012
1603-51588,-CGY,M,Y,305,5/3/2008,12/12/2012
1603-51588,-CGY,M,Y,305,5/3/2008,12/12/2012
1423-42881,SL-G,F,Y,330,6/23/1984,5/14/1985
1423-42881,SL-G,F,Y,330,6/23/1984,5/14/1985
1423-42881,SL-G,F,Y,330,6/23/1984,5/14/1985
1423-42881,SL-G,F,Y,330,6/23/1984,5/14/1985
1063-42884,RC-P,M,Y,339,4/28/2002,6/13/2002
1063-42884,RC-P,M,Y,339,4/28/2002,6/13/2002
1063-42885,GC-n,M,Y,339,4/28/2002,5/13/2002
1063-42885,GC-n,M,Y,339,4/28/2002,5/13/2002
1513-50918,FWC-,F,Y,343,4/29/2001,9/12/2005
1513-50918,FWC-,F,Y,343,4/29/2001,9/12/2005
1513-50918,FWC-,F,Y,343,4/29/2001,9/12/2005
1513-50918,FWC-,F,Y,343,4/29/2001,9/12/2005
1513-50918,FWC-,F,Y,343,4/29/2001,9/12/2005
1513-50918,FWC-,F,Y,343,4/29/2001,9/12/2005
1513-50918,FWC-,F,Y,343,4/29/2001,9/12/2005
1513-50918,FWC-,F,Y,343,4/29/2001,9/12/2005
1513-50918,FWC-,F,Y,343,4/29/2001,9/12/2005
1513-50918,FWC-,F,Y,343,4/29/2001,9/12/2005
1513-50919,AWC-,F,Y,343,4/29/2001,7/12/2001
1513-50919,AWC-,F,Y,343,4/29/2001,7/12/2001
1513-50919,AWC-,F,Y,343,4/29/2001,7/12/2001
1513-50167,Wn-C,M,Y,346,4/25/1999,5/11/1999
1513-50167,Wn-C,M,Y,346,4/25/1999,5/11/1999
1513-50168,Rn-C,M,Y,346,4/25/1999,5/11/1999
1513-50168,Rn-C,M,Y,346,4/25/1999,5/11/1999
1573-97977,LCA-,F,Y,349,5/12/2005,8/15/2005
1573-97977,LCA-,F,Y,349,5/12/2005,8/15/2005
1573-97977,LCA-,F,Y,349,5/12/2005,8/15/2005
1573-97978,FCA-,F,Y,349,5/12/2005,10/11/2005
1573-97978,FCA-,F,Y,349,5/12/2005,10/11/2005
1573-97978,FCA-,F,Y,349,5/12/2005,10/11/2005
1573-97979,ACn-,F,Y,349,5/12/2005,5/11/2005
1573-97979,ACn-,F,Y,349,5/12/2005,5/11/2005
1453-78377,-BZG,F,Y,357,6/2/1996,4/14/1998
1453-78377,-BZG,F,Y,357,6/2/1996,4/14/1998
1453-78377,-BZG,F,Y,357,6/2/1996,4/14/1998
1453-78377,-BZG,F,Y,357,6/2/1996,4/14/1998
1453-78377,-BZG,F,Y,357,6/2/1996,4/14/1998
1453-78378,-AZG,M,Y,357,6/2/1996,11/13/2001
1453-78378,-AZG,M,Y,357,6/2/1996,11/13/2001
1453-78378,-AZG,M,Y,357,6/2/1996,11/13/2001
1453-78378,-AZG,M,Y,357,6/2/1996,11/13/2001
1453-78378,-AZG,M,Y,357,6/2/1996,11/13/2001
1453-78378,-AZG,M,Y,357,6/2/1996,11/13/2001
1453-78378,-AZG,M,Y,357,6/2/1996,11/13/2001
1453-78378,-AZG,M,Y,357,6/2/1996,11/13/2001
1453-78378,-AZG,M,Y,357,6/2/1996,11/13/2001
1513-50341,OO-C,M,Y,360,6/11/1999,10/13/1999
1513-50341,OO-C,M,Y,360,6/11/1999,10/13/1999
1513-50341,OO-C,M,Y,360,6/11/1999,10/13/1999
1513-50344,An-C,F,Y,360,6/11/1999,6/15/1999
1513-50344,An-C,F,Y,360,6/11/1999,6/15/1999
1043-44286,ZYn-,,Y,362,5/6/1997,5/13/1997
1043-44286,ZYn-,,Y,362,5/6/1997,5/13/1997
1043-44289,ZOW-,M,Y,362,5/6/1997,9/11/2000
1043-44289,ZOW-,M,Y,362,5/6/1997,9/11/2000
1043-44289,ZOW-,M,Y,362,5/6/1997,9/11/2000
1043-44289,ZOW-,M,Y,362,5/6/1997,9/11/2000
1043-44289,ZOW-,M,Y,362,5/6/1997,9/11/2000
1043-44289,ZOW-,M,Y,362,5/6/1997,9/11/2000
1043-44289,ZOW-,M,Y,362,5/6/1997,9/11/2000
1043-44289,ZOW-,M,Y,362,5/6/1997,9/11/2000
1063-43546,C-RF,M,Y,370,5/1/2003,6/11/2003
1063-43546,C-RF,M,Y,370,5/1/2003,6/11/2003
1453-39120,WnZ-,M,Y,372,5/4/1991,5/10/1991
1453-39120,WnZ-,M,Y,372,5/4/1991,5/10/1991
1453-39121,RnZ-,F,Y,372,5/4/1991,5/10/1991
1453-39121,RnZ-,F,Y,372,5/4/1991,5/10/1991
1453-39122,GYZ-,M,Y,372,5/4/1991,9/6/1991
1453-39122,GYZ-,M,Y,372,5/4/1991,9/6/1991
1453-39122,GYZ-,M,Y,372,5/4/1991,9/6/1991
1453-78287,-OZY,M,Y,377,5/3/1996,6/14/2001
1453-78287,-OZY,M,Y,377,5/3/1996,6/14/2001
1453-78287,-OZY,M,Y,377,5/3/1996,6/14/2001
1453-78287,-OZY,M,Y,377,5/3/1996,6/14/2001
1453-78287,-OZY,M,Y,377,5/3/1996,6/14/2001
1453-78287,-OZY,M,Y,377,5/3/1996,6/14/2001
1453-78287,-OZY,M,Y,377,5/3/1996,6/14/2001
1453-78287,-OZY,M,Y,377,5/3/1996,6/14/2001
1453-78288,-LZY,F,Y,377,5/3/1996,7/10/1997
1453-78288,-LZY,F,Y,377,5/3/1996,7/10/1997
1453-78288,-LZY,F,Y,377,5/3/1996,7/10/1997
1453-78288,-LZY,F,Y,377,5/3/1996,7/10/1997
1453-78289,-FZY,F,Y,377,5/3/1996,2/18/1998
1453-78289,-FZY,F,Y,377,5/3/1996,2/18/1998
1453-78289,-FZY,F,Y,377,5/3/1996,2/18/1998
1453-78289,-FZY,F,Y,377,5/3/1996,2/18/1998
1513-50756,-OPC,F,Y,379,5/13/2000,8/10/2000
1513-50756,-OPC,F,Y,379,5/13/2000,8/10/2000
1513-50756,-OPC,F,Y,379,5/13/2000,8/10/2000
1513-50757,-LPC,M,Y,379,5/13/2000,6/14/2001
1513-50757,-LPC,M,Y,379,5/13/2000,6/14/2001
1513-50757,-LPC,M,Y,379,5/13/2000,6/14/2001
1513-50757,-LPC,M,Y,379,5/13/2000,6/14/2001
1043-90536,-ZWR,F,Y,386,5/29/1998,2/11/2000
1043-90536,-ZWR,F,Y,386,5/29/1998,2/11/2000
1043-90536,-ZWR,F,Y,386,5/29/1998,2/11/2000
1043-90536,-ZWR,F,Y,386,5/29/1998,2/11/2000
1603-16692,-GCP,M,Y,391,4/26/2006,8/16/2007
1603-16692,-GCP,M,Y,391,4/26/2006,8/16/2007
1603-16692,-GCP,M,Y,391,4/26/2006,8/16/2007
1603-16692,-GCP,M,Y,391,4/26/2006,8/16/2007
1603-16693,-HCP,F,Y,391,4/26/2006,9/11/2007
1603-16693,-HCP,F,Y,391,4/26/2006,9/11/2007
1603-16693,-HCP,F,Y,391,4/26/2006,9/11/2007
1603-16693,-HCP,F,Y,391,4/26/2006,9/11/2007
1603-16694,-BCP,M,Y,391,4/26/2006,7/13/2006
1603-16694,-BCP,M,Y,391,4/26/2006,7/13/2006
1603-16694,-BCP,M,Y,391,4/26/2006,7/13/2006
1603-16608,RCW-,M,Y,392,5/29/2005,7/19/2007
1603-16608,RCW-,M,Y,392,5/29/2005,7/19/2007
1603-16608,RCW-,M,Y,392,5/29/2005,7/19/2007
1603-16608,RCW-,M,Y,392,5/29/2005,7/19/2007
1603-16608,RCW-,M,Y,392,5/29/2005,7/19/2007
1603-51178,-CWO,M,Y,393,4/20/2008,10/14/2009
1603-51178,-CWO,M,Y,393,4/20/2008,10/14/2009
1603-51178,-CWO,M,Y,393,4/20/2008,10/14/2009
1603-51178,-CWO,M,Y,393,4/20/2008,10/14/2009
1603-51179,-CWL,M,Y,393,4/20/2008,1/16/2013
1603-51179,-CWL,M,Y,393,4/20/2008,1/16/2013
1603-51179,-CWL,M,Y,393,4/20/2008,1/16/2013
1603-51179,-CWL,M,Y,393,4/20/2008,1/16/2013
1603-51179,-CWL,M,Y,393,4/20/2008,1/16/2013
1603-51179,-CWL,M,Y,393,4/20/2008,1/16/2013
1603-51179,-CWL,M,Y,393,4/20/2008,1/16/2013
1603-51179,-CWL,M,Y,393,4/20/2008,1/16/2013
1603-51179,-CWL,M,Y,393,4/20/2008,1/16/2013
1603-51179,-CWL,M,Y,393,4/20/2008,1/16/2013
1453-78332,-BZO,F,Y,399,5/10/1996,4/10/1997
1453-78332,-BZO,F,Y,399,5/10/1996,4/10/1997
1453-78332,-BZO,F,Y,399,5/10/1996,4/10/1997
1453-78332,-BZO,F,Y,399,5/10/1996,4/10/1997
1453-78333,-PZO,F,Y,399,5/10/1996,1/10/1997
