Year,Terr,JayID,Sex,TerrYr,Help,HelpNum
2004,SLAK,P-OQ,F,SLAK04,0,0
2004,SLAK,AC-A,M,SLAK04,0,0
2004,SORA,P-AM,F,SORA04,0,0
2004,SORA,WC-B,M,SORA04,0,0
2004,SWAL,G-GQ,F,SWAL04,0,0
2004,SWAL,AP-ZU,M,SWAL04,0,0
2004,TARN,FC-Y,F,TARN04,0,0
2004,TARN,FC-P,M,TARN04,0,0
2004,TP39,BGC-,F,TP3904,0,0
2004,TP39,YC-G,M,TP3904,0,0
2004,VALL,U-BGC,F,VALL04,0,0
2004,VALL,-BYC,M,VALL04,0,0
2004,WAHO,WO-ZU,F,WAHO04,0,0
2004,WAHO,RLC-U,M,WAHO04,0,0
2004,WCOP,GC-O,M,WCOP04,1,1
2004,WCOP,U-GRC,F,WCOP04,1,1
2004,WCUL,LC-L,F,WCUL04,1,2
2004,WCUL,WC-W,M,WCUL04,1,2
2004,WSIX,-ZFR,F,WSIX04,1,1
2004,WSIX,RR-C,M,WSIX04,1,1
2004,XRDS,G-PM,M,XRDS04,1,2
2004,XRDS,BR-C,F,XRDS04,1,2
2005,ANGL,BRC-,F,ANGL05,1,2
2005,ANGL,AC-W,M,ANGL05,1,2
2005,ANNI,-ZWW,M,ANNI05,1,5
2005,ASPH,R-FQ,F,ASPH05,1,1
2005,ASPH,R-OQ,M,ASPH05,1,1
2005,BIGL,Z-OG,M,BIGL05,1,2
2005,BIGL,UG-MB,F,BIGL05,1,2
2005,BNCH,LC-A,M,BNCH05,0,0
2005,BNCH,PL-C,F,BNCH05,0,0
2005,BUBO,L-BQ,F,BUBO05,0,0
2005,BUBO,GC-R,M,BUBO05,0,0
2005,CACT,C-BG,M,CACT05,1,4
2005,CACT,RL-C,F,CACT05,1,4
2005,CHOB,Y-BQ,M,CHOB05,0,0
2005,CHOB,WA-C,F,CHOB05,0,0
2005,CHOP,ORC-,M,CHOP05,1,2
2005,CHOP,O-AQ,F,CHOP05,1,2
2005,CRSM,P-FQ,F,CRSM05,0,0
2005,CRSM,PY-C,M,CRSM05,0,0
2005,CRSN,OC-O,F,CRSN05,1,1
2005,CRSN,LC-O,M,CRSN05,1,1
2005,CTRN,-PZB,M,CTRN05,1,2
2005,CTRN,-OZP,F,CTRN05,1,2
2005,CURY,-RYC,F,CURY05,0,0
2005,CURY,G-BQ,M,CURY05,0,0
2005,DICE,ZBW-,M,DICE05,1,1
2005,DICE,-ZYR,F,DICE05,1,1
2005,EBAY,ZY-B,M,EBAY05,1,3
2005,EBAY,P-YQ,F,EBAY05,1,3
2005,FARS,Z-GL,M,FARS05,0,0
2005,FENC,LGC-,M,FENC05,1,1
2005,FENC,B-PQ,F,FENC05,1,1
2005,HICE,C-YR,M,HICE05,0,0
2005,HICE,PLC-,F,HICE05,0,0
2005,JERE,WC-R,F,JERE05,0,0
2005,JERE,-PPC,M,JERE05,0,0
2005,LARR,YC-BU,F,LARR05,0,0
2005,LARR,C-WW,M,LARR05,0,0
2005,LINX,F-RQ,F,LINX05,1,2
2005,LINX,GC-A,M,LINX05,1,2
2005,LOPZ,LC-P,F,LOPZ05,1,6
2005,LOPZ,-RPC,F,LOPZ05,1,6
2005,LOPZ,Z-WR,M,LOPZ05,1,6
2005,LOPZ,-RWC,M,LOPZ05,1,6
2005,MATT,PBC-,F,MATT05,1,1
2005,MATT,BC-WuI,M,MATT05,1,1
2005,MCBY,-OZL,F,MCBY05,1,3
2005,MCBY,L-QL,M,MCBY05,1,3
2005,MCBY,C-BO,F,MCBY05,1,3
2005,MERL,-FZG,F,MERL05,1,1
2005,MERL,-OWC,M,MERL05,1,1
2005,MITA,BC-fHW,F,MITA05,1,1
2005,MITA,WBC-,M,MITA05,1,1
2005,N18E,F-WM,F,N18E05,0,0
2005,N18E,YC-P,M,N18E05,0,0
2005,N7RD,FC-L,F,N7RD05,1,2
2005,N7RD,C-LG,M,N7RD05,1,2
2005,NO19,UC-FL,M,NO1905,1,4
2005,NO19,G-RQ,F,NO1905,1,4
2005,NPOL,YP-C,M,NPOL05,1,2
2005,NPOL,O-WQ,F,NPOL05,1,2
2005,NSWL,OC-fH,M,NSWL05,0,0
2005,NSWL,FWC-,F,NSWL05,0,0
2005,NWES,C-PB,F,NWES05,1,2
2005,NWES,PC-Y,M,NWES05,1,2
2005,PEWE,RC-A,F,PEWE05,1,1
2005,PEWE,PC-WH,M,PEWE05,1,1
2005,PINE,GR-C,F,PINE05,1,2
2005,PINE,L-RQ,M,PINE05,1,2
2005,PLAZ,ZOG-,M,PLAZ05,0,0
2005,PLAZ,-ZOR,F,PLAZ05,0,0
2005,POLA,fHW-C,M,POLA05,0,0
2005,POLA,-ZRB,F,POLA05,0,0
2005,REED,UC-OG,F,REED05,0,0
2005,REED,RC-W,M,REED05,0,0
2005,SAND,BC-G,M,SAND05,0,0
2005,SAND,C-RB,F,SAND05,0,0
2005,SCOB,uIC-RfH,M,SCOB05,1,2
2005,SCOB,U-LGC,F,SCOB05,1,2
2005,SCOP,YPC-,M,SCOP05,0,0
2005,SCOP,O-FC,F,SCOP05,0,0
2005,SCRP,B-OQ,M,SCRP05,1,3
2005,SCRP,C-AR,F,SCRP05,1,3
2005,SCUT,L-WQ,M,SCUT05,1,3
2005,SCUT,LC-AU,F,SCUT05,1,3
2005,SFLA,K-FZW,M,SFLA05,1,2
2005,SFLA,-BZP,F,SFLA05,1,2
2005,SFLC,ZFF-U,M,SFLC05,1,4
2005,SFLC,-GWC,F,SFLC05,1,4
2005,SFLS,L-PQ,F,SFLS05,1,2
2005,SFLS,RA-C,M,SFLS05,1,2
2005,SHIC,UZ-OA,M,SHIC05,1,1
2005,SHIC,-OfHC,F,SHIC05,1,1
2005,SLAK,P-OQ,F,SLAK05,1,3
2005,SLAK,AC-A,M,SLAK05,1,3
2005,SPIN,C-LR,M,SPIN05,0,0
2005,SPIN,F-BQ,F,SPIN05,0,0
2005,SWAL,G-GQ,F,SWAL05,1,1
2005,SWAL,CW-GU,M,SWAL05,1,1
2005,TP39,BGC-,F,TP3905,1,1
2005,TP39,YC-G,M,TP3905,1,1
2005,TRTL,L-GQ,F,TRTL05,0,0
2005,TRTL,OC-R,M,TRTL05,0,0
2005,VALL,-BYC,M,VALL05,0,0
2005,VALL,O-NB,F,VALL05,0,0
2005,WAHO,C-WB,M,WAHO05,1,1
2005,WAHO,WO-ZU,F,WAHO05,1,1
2005,WCOP,GC-O,M,WCOP05,1,1
2005,WCOP,U-GRC,F,WCOP05,1,1
2005,WCUL,WC-W,M,WCUL05,1,1
2005,WCUL,LC-L,F,WCUL05,1,1
2005,WLIN,-LZR,F,WLIN05,0,0
2005,WLIN,WC-PU,M,WLIN05,0,0
2005,WSIX,-ZFR,F,WSIX05,1,5
2005,WSIX,RR-C,M,WSIX05,1,5
2005,XRDS,BR-C,F,XRDS05,1,3
2005,XRDS,G-PM,M,XRDS05,1,3
2006,ANGL,BRC-,F,ANGL06,1,4
2006,ANGL,AC-W,M,ANGL06,1,4
2006,ANNI,CG-A,M,ANNI06,0,0
2006,ANNI,UC-WL,F,ANNI06,0,0
2006,ASPH,R-FQ,F,ASPH06,1,1
2006,ASPH,R-OQ,M,ASPH06,1,1
2006,BECK,O-RQ,F,BECK06,1,1
2006,BECK,CR-L,M,BECK06,1,1
2006,BIGL,UG-MB,F,BIGL06,1,1
2006,BIGL,Z-OG,M,BIGL06,1,1
2006,BNCH,PL-C,F,BNCH06,1,1
2006,BNCH,CR-O,M,BNCH06,1,1
2006,BUBO,GC-R,M,BUBO06,1,1
2006,BUBO,L-BQ,F,BUBO06,1,1
2006,CACT,C-BG,M,CACT06,0,0
2006,CACT,RL-C,F,CACT06,0,0
2006,CATE,C-BW,M,CATE06,0,0
2006,CATE,CG-P,F,CATE06,0,0
2006,CHOP,ORC-,M,CHOP06,1,2
2006,CHOP,O-AQ,F,CHOP06,1,2
2006,COPS,uC-GfH,M,COPS06,0,0
2006,COPS,OC-W,F,COPS06,0,0
2006,CRSM,PY-C,M,CRSM06,0,0
2006,CRSM,P-FQ,F,CRSM06,0,0
2006,CRSN,LC-O,M,CRSN06,1,2
2006,CRSN,A-GQ,F,CRSN06,1,2
2006,CTRN,-OZP,F,CTRN06,1,5
2006,CURY,G-BQ,M,CURY06,0,0
2006,CURY,-RYC,F,CURY06,0,0
2006,DICE,ZBW-,M,DICE06,1,3
2006,DICE,-ZYR,F,DICE06,1,3
2006,EBAY,P-YQ,F,EBAY06,1,3
2006,EBAY,ZY-B,M,EBAY06,1,3
2006,FARS,Z-GL,M,FARS06,0,0
2006,FARS,CO-O,F,FARS06,0,0
2006,FENC,LGC-,M,FENC06,0,0
2006,FENC,B-PQ,F,FENC06,0,0
2006,HEWT,A-LQ,F,HEWT06,0,0
2006,HEWT,CP-R,M,HEWT06,0,0
2006,HICE,C-YR,M,HICE06,1,3
2006,HICE,PLC-,F,HICE06,1,3
2006,JERE,CW-GU,M,JERE06,0,0
2006,JERE,WC-R,F,JERE06,0,0
2006,LARR,C-WW,M,LARR06,1,2
2006,LARR,C-fHG,F,LARR06,1,2
2006,LINX,GC-A,M,LINX06,1,1
2006,LINX,F-RQ,F,LINX06,1,1
2006,LOPZ,CA-P,M,LOPZ06,1,1
2006,LOPZ,LC-P,F,LOPZ06,1,1
2006,MATT,PBC-,F,MATT06,1,2
2006,MATT,BC-WuI,M,MATT06,1,2
2006,MCBY,L-QL,M,MCBY06,0,0
2006,MCBY,C-BO,F,MCBY06,0,0
2006,MERL,CfH=L,M,MERL06,0,0
2006,MERL,-FZG,F,MERL06,0,0
2006,MITA,BC-fHW,F,MITA06,1,3
2006,MITA,WBC-,M,MITA06,1,3
2006,N18E,F-WM,F,N18E06,1,1
2006,N18E,YC-P,M,N18E06,1,1
2006,N7RD,FC-L,F,N7RD06,1,2
2006,N7RD,C-LG,M,N7RD06,1,2
2006,NBEN,CW-B,M,NBEN06,0,0
2006,NBEN,L-LQ,F,NBEN06,0,0
2006,NBEN,CL-B,F,NBEN06,0,0
2006,NCHP,BC-L,M,NCHP06,0,0
2006,NCHP,WA-C,F,NCHP06,0,0
2006,NMBY,C-LR,M,NMBY06,0,0
2006,NMBY,CP-L,F,NMBY06,0,0
2006,NO19,UC-FL,M,NO1906,0,0
2006,NO19,G-RQ,F,NO1906,0,0
2006,NPOL,YP-C,M,NPOL06,0,0
2006,NPOL,O-WQ,F,NPOL06,0,0
2006,NSWL,OC-fH,M,NSWL06,0,0
2006,NSWL,CY-PI,F,NSWL06,0,0
2006,NWES,C-PB,F,NWES06,0,0
2006,NWES,PC-Y,M,NWES06,0,0
2006,NXRD,CR-R,F,NXRD06,0,0
2006,NXRD,C-RP,M,NXRD06,0,0
2006,PEWE,RC-A,F,PEWE06,0,0
2006,PEWE,PC-WH,M,PEWE06,0,0
2006,PINE,GR-C,F,PINE06,1,2
2006,PINE,L-RQ,M,PINE06,1,2
2006,PLAZ,ZOG-,M,PLAZ06,1,1
2006,PLAZ,-ZOR,F,PLAZ06,1,1
2006,POLA,-ZRB,F,POLA06,1,2
2006,POLA,fHW-C,M,POLA06,1,2
2006,RAUL,C-fHW,F,RAUL06,0,0
2006,RAUL,CW-H,M,RAUL06,0,0
2006,REED,UC-OG,F,REED06,1,1
2006,REED,RC-W,M,REED06,1,1
2006,SAND,BC-G,M,SAND06,1,3
2006,SAND,C-RB,F,SAND06,1,3
2006,SCAC,CO-B,F,SCAC06,0,0
2006,SCAC,CW-P,M,SCAC06,0,0
2006,SCOB,U-LGC,F,SCOB06,0,0
2006,SCOB,uIC-RfH,M,SCOB06,0,0
2006,SCOP,YPC-,M,SCOP06,0,0
2006,SCOP,O-FC,F,SCOP06,0,0
2006,SCRP,B-OQ,M,SCRP06,1,1
2006,SCRP,C-AR,F,SCRP06,1,1
2006,SCUT,LC-AU,F,SCUT06,1,2
2006,SCUT,L-WQ,M,SCUT06,1,2
2006,SFLA,-BZP,F,SFLA06,1,1
2006,SFLA,K-FZW,M,SFLA06,1,1
2006,SFLC,ZFF-U,M,SFLC06,1,1
2006,SFLC,-GWC,F,SFLC06,1,1
2006,SFLS,L-PQ,F,SFLS06,1,1
2006,SFLS,RA-C,M,SFLS06,1,1
2006,SFRR,-LYC,M,SFRR06,0,0
2006,SFRR,-OZP,F,SFRR06,0,0
2006,SHIC,-OfHC,F,SHIC06,1,3
2006,SHIC,UZ-OA,M,SHIC06,1,3
2006,SLAK,AC-A,M,SLAK06,1,2
2006,SLAK,P-OQ,F,SLAK06,1,2
2006,SPIN,AC-L,M,SPIN06,0,0
2006,SPIN,CL-L,F,SPIN06,0,0
2006,SR70,CW-O,M,SR7006,0,0
2006,SR70,F-FQ,F,SR7006,0,0
2006,TP39,BGC-,F,TP3906,1,2
2006,TP39,YC-G,M,TP3906,1,2
2006,TRTL,L-GQ,F,TRTL06,0,0
2006,TRTL,OC-R,M,TRTL06,0,0
2006,WAHO,WO-ZU,F,WAHO06,1,1
2006,WAHO,C-WB,M,WAHO06,1,1
2006,WCUL,WC-W,M,WCUL06,1,1
2006,WCUL,LC-L,F,WCUL06,1,1
2006,WLIN,-LZR,F,WLIN06,1,2
2006,WLIN,WC-PU,M,WLIN06,1,2
2006,WSIX,-ZFR,F,WSIX06,1,4
2006,WSIX,RR-C,M,WSIX06,1,4
2006,XRDS,G-PM,M,XRDS06,1,2
2006,XRDS,BR-C,F,XRDS06,1,2
2007,ANGL,AC-W,M,ANGL07,1,3
2007,ANGL,BRC-,F,ANGL07,1,3
2007,ANNI,CG-A,M,ANNI07,0,0
2007,ANNI,A-RQ,F,ANNI07,0,0
2007,ASPH,R-FQ,F,ASPH07,1,1
2007,ASPH,R-OQ,M,ASPH07,1,1
2007,BECK,O-RQ,F,BECK07,0,0
2007,BIGL,GCG-,M,BIGL07,1,2
2007,BIGL,UG-MB,F,BIGL07,1,2
2007,BNCH,PL-C,F,BNCH07,1,2
2007,BNCH,CR-O,M,BNCH07,1,2
2007,BUBO,GC-R,M,BUBO07,1,1
2007,BUBO,L-BQ,F,BUBO07,1,1
2007,CACT,C-BG,M,CACT07,0,0
2007,CACT,RL-C,F,CACT07,0,0
2007,CATE,RL-C,F,CATE07,1,2
2007,CATE,C-BW,M,CATE07,1,2
2007,CHET,HCR-,F,CHET07,0,0
2007,CHET,L-AQ,M,CHET07,0,0
2007,CHOP,ORC-,M,CHOP07,1,2
2007,CHOP,O-AQ,F,CHOP07,1,2
2007,CLAS,CL-P,F,CLAS07,1,1
2007,CLAS,CH-A,M,CLAS07,1,1
2007,COPS,uC-GfH,M,COPS07,1,1
2007,COPS,OC-W,F,COPS07,1,1
2007,CRSM,P-FQ,F,CRSM07,1,3
2007,CRSM,PY-C,M,CRSM07,1,3
2007,CRSN,A-GQ,F,CRSN07,1,2
2007,CRSN,LC-O,M,CRSN07,1,2
2007,CURY,GCR-,F,CURY07,1,3
2007,CURY,G-BQ,M,CURY07,1,3
2007,DICE,CB-RI,F,DICE07,1,3
2007,DICE,ZBW-,M,DICE07,1,3
2007,EBAY,ZY-B,M,EBAY07,1,3
2007,EBAY,P-YQ,F,EBAY07,1,3
2007,FARS,Z-GL,M,FARS07,0,0
2007,FARS,CO-O,F,FARS07,0,0
2007,FENC,B-PQ,F,FENC07,0,0
2007,FENC,LGC-,M,FENC07,0,0
2007,HEWT,CL-L,F,HEWT07,1,1
2007,HEWT,CP-R,M,HEWT07,1,1
2007,JERE,WC-R,F,JERE07,0,0
2007,JERE,CW-GU,M,JERE07,0,0
2007,LARR,C-WW,M,LARR07,1,2
2007,LARR,C-fHG,F,LARR07,1,2
2007,LOPZ,CA-P,M,LOPZ07,1,2
2007,LOPZ,CR-H,F,LOPZ07,1,2
2007,MATT,BC-WuI,M,MATT07,1,3
2007,MATT,PBC-,F,MATT07,1,3
2007,MCBY,C-BO,F,MCBY07,1,1
2007,MCBY,L-QL,M,MCBY07,1,1
2007,MERL,CfH=L,M,MERL07,0,0
2007,MERL,CH-R,F,MERL07,0,0
2007,MITA,BC-L,M,MITA07,1,3
2007,MITA,BC-fHW,F,MITA07,1,3
2007,N7RD,C-LG,M,N7RD07,1,3
2007,N7RD,FC-L,F,N7RD07,1,3
2007,NBEN,L-LQ,F,NBEN07,0,0
2007,NBEN,CW-B,M,NBEN07,0,0
2007,NCHP,F-RQ,F,NCHP07,1,1
2007,NCHP,G-PQ,M,NCHP07,1,1
2007,NMBY,CP-L,F,NMBY07,1,2
2007,NMBY,C-LR,M,NMBY07,1,2
2007,NO19,G-RQ,F,NO1907,0,0
2007,NO19,UC-FL,M,NO1907,0,0
2007,NSWL,OC-fH,M,NSWL07,1,2
2007,NSWL,CY-PI,F,NSWL07,1,2
2007,NWES,C-PB,F,NWES07,0,0
2007,NWES,PC-Y,M,NWES07,0,0
2007,NXRD,CR-R,F,NXRD07,0,0
2007,NXRD,C-RP,M,NXRD07,0,0
2007,PINE,GR-C,F,PINE07,0,0
2007,PINE,L-RQ,M,PINE07,0,0
2007,PINS,CW-Y,M,PINS07,0,0
2007,PINS,A-LQ,F,PINS07,0,0
2007,PLAZ,ZOG-,M,PLAZ07,1,2
2007,PLAZ,-ZOR,F,PLAZ07,1,2
2007,POLA,-ZRB,F,POLA07,1,1
2007,POLA,fHW-C,M,POLA07,1,1
2007,RAUL,C-fHW,F,RAUL07,0,0
2007,RAUL,CW-H,M,RAUL07,0,0
2007,REED,F-PQ,F,REED07,1,1
2007,REED,RC-W,M,REED07,1,1
2007,SAND,F-WM,F,SAND07,1,5
2007,SAND,BC-G,M,SAND07,1,5
2007,SCAC,CO-B,F,SCAC07,0,0
2007,SCAC,CW-P,M,SCAC07,0,0
2007,SCOB,uIC-RfH,M,SCOB07,1,2
2007,SCOB,U-LGC,F,SCOB07,1,2
2007,SCOP,YPC-,M,SCOP07,1,2
2007,SCOP,O-FC,F,SCOP07,1,2
2007,SCRP,C-AR,F,SCRP07,1,1
2007,SCRP,B-OQ,M,SCRP07,1,1
2007,SCUT,LC-AU,F,SCUT07,1,4
2007,SCUT,L-WQ,M,SCUT07,1,4
2007,SFLA,CH-G,F,SFLA07,1,1
2007,SFLA,K-FZW,M,SFLA07,1,1
2007,SFLC,ZFF-U,M,SFLC07,1,1
2007,SFLC,-GWC,F,SFLC07,1,1
2007,SFLS,fHC-fH,M,SFLS07,1,1
2007,SFLS,L-PQ,F,SFLS07,1,1
2007,SFRR,-OZP,F,SFRR07,1,2
2007,SFRR,-LYC,M,SFRR07,1,2
2007,SHED,GCO-,F,SHED07,0,0
2007,SHED,HCB-,M,SHED07,0,0
2007,SHIC,-OfHC,F,SHIC07,0,0
2007,SHIC,WCR-,M,SHIC07,0,0
2007,SLAK,P-OQ,F,SLAK07,1,2
2007,SLAK,AC-A,M,SLAK07,1,2
2007,SR70,A-AQ,F,SR7007,1,3
2007,SR70,CW-O,M,SR7007,1,3
2007,TP39,BGC-,F,TP3907,1,1
2007,TP39,CL-H,M,TP3907,1,1
2007,TRTL,L-GQ,F,TRTL07,0,0
2007,TRTL,OC-R,M,TRTL07,0,0
2007,VALL,-BYC,M,VALL07,0,0
2007,VALL,O-NB,F,VALL07,0,0
2007,WAHO,WO-ZU,F,WAHO07,1,2
2007,WAHO,ACG-,M,WAHO07,1,2
2007,WCUL,LC-L,F,WCUL07,1,2
2007,WLIN,WC-PU,M,WLIN07,1,1
2007,WSIX,-ZFR,F,WSIX07,1,2
2007,WSIX,RR-C,M,WSIX07,1,2
2007,XRDS,BR-C,F,XRDS07,1,3
2008,ANGL,AC-W,M,ANGL08,1,3
2008,ANGL,BRC-,F,ANGL08,1,3
2008,ANNI,CG-A,M,ANNI08,0,0
2008,ANNI,A-RQ,F,ANNI08,0,0
2008,ASPH,R-FQ,F,ASPH08,1,1
2008,ASPH,R-OQ,M,ASPH08,1,1
2008,BECK,O-RQ,F,BECK08,0,0
2008,BECK,FCG-,M,BECK08,0,0
2008,BIGL,UG-MB,F,BIGL08,0,0
2008,BIGL,GCG-,M,BIGL08,0,0
2008,BNCH,B-NG,F,BNCH08,1,1
2008,BNCH,H-GCR,M,BNCH08,1,1
2008,BOBB,CB-W,M,BOBB08,1,1
2008,BOBB,CF-OI,F,BOBB08,1,1
2008,BUBO,C-WA,M,BUBO08,1,1
2008,BUBO,L-BQ,F,BUBO08,1,1
2008,CATE,RL-C,F,CATE08,1,2
2008,CATE,C-BW,M,CATE08,1,2
2008,CHET,HCR-,F,CHET08,0,0
2008,CHET,L-AQ,M,CHET08,0,0
2008,CHOP,O-AQ,F,CHOP08,0,0
2008,CHOP,ORC-,M,CHOP08,0,0
2008,CIRC,R-NA,M,CIRC08,0,0
2008,CIRC,W-NP,F,CIRC08,0,0
2008,CLAS,CL-P,F,CLAS08,1,1
2008,CLAS,CH-A,M,CLAS08,1,1
2008,COPS,uC-GfH,M,COPS08,1,1
2008,COPS,OC-W,F,COPS08,1,1
2008,CRMB,-HCR,M,CRMB08,0,0
2008,CRMB,RCR-,F,CRMB08,0,0
2008,CRNB,LCR-,M,CRNB08,0,0
2008,CRNB,H-HCL,F,CRNB08,0,0
2008,CRSM,P-FQ,F,CRSM08,1,3
2008,CRSM,PY-C,M,CRSM08,1,3
2008,CRSN,LC-O,M,CRSN08,0,0
2008,CTRN,CP-W,M,CTRN08,0,0
2008,CTRN,WCB-,F,CTRN08,0,0
2008,CURY,GCR-,F,CURY08,0,0
2008,CURY,BC-O,M,CURY08,0,0
2008,DICE,ZBW-,M,DICE08,1,2
2008,DICE,CB-RI,F,DICE08,1,2
2008,EAGR,H-LCH,F,EAGR08,1,3
2008,EAGR,P-AQ,M,EAGR08,1,3
2008,EBAY,P-YQ,F,EBAY08,0,0
2008,EBAY,C-RP,M,EBAY08,0,0
2008,FENC,LGC-,M,FENC08,0,0
2008,FENC,B-PQ,F,FENC08,0,0
2008,HEWT,CP-R,M,HEWT08,1,1
2008,HEWT,CL-L,F,HEWT08,1,1
2008,HILD,WF-C,F,HILD08,1,2
2008,HILD,BWC-,M,HILD08,1,2
2008,HTOP,A-AM,F,HTOP08,1,4
2008,HTOP,Y-YQ,M,HTOP08,1,4
2008,JERE,WO-ZU,F,JERE08,0,0
2008,JERE,CW-GU,M,JERE08,0,0
2008,LARR,C-fHG,F,LARR08,1,1
2008,LARR,C-WW,M,LARR08,1,1
2008,LOPZ,CR-H,F,LOPZ08,1,2
2008,LOPZ,LCB-,M,LOPZ08,1,2
2008,MATT,BC-WuI,M,MATT08,0,0
2008,MATT,PBC-,F,MATT08,0,0
2008,MERL,CfH=L,M,MERL08,0,0
2008,MERL,CH-R,F,MERL08,0,0
2008,MITA,CR-F,M,MITA08,0,0
2008,MITA,BC-fHW,F,MITA08,0,0
2008,MOLY,PCA-,M,MOLY08,0,0
2008,MOLY,W-NY,F,MOLY08,0,0
2008,N7RD,FC-L,F,N7RD08,1,1
2008,N7RD,C-LG,M,N7RD08,1,1
2008,NASP,-LCA,M,NASP08,0,0
2008,NASP,GCP-,F,NASP08,0,0
2008,NBEN,L-LQ,F,NBEN08,0,0
2008,NBEN,CW-B,M,NBEN08,0,0
2008,NCHP,G-PQ,M,NCHP08,0,0
2008,NCHP,F-RQ,F,NCHP08,0,0
2008,NMBY,C-LR,M,NMBY08,1,2
2008,NMBY,OCL-I,F,NMBY08,1,2
2008,NPOL,PCR-,M,NPOL08,1,2
2008,NPOL,O-WQ,F,NPOL08,1,2
2008,NSWL,CY-PI,F,NSWL08,1,1
2008,NSWL,OC-fH,M,NSWL08,1,1
2008,NWES,PC-Y,M,NWES08,1,1
2008,NWES,C-BO,F,NWES08,1,1
2008,NWTR,U-FOC,F,NWTR08,1,3
2008,NWTR,-KPZ,M,NWTR08,1,3
2008,NXRD,CR-R,F,NXRD08,0,0
2008,NXRD,PCH-,M,NXRD08,0,0
2008,PINE,L-RQ,M,PINE08,0,0
2008,PINE,G-NP,F,PINE08,0,0
2008,PINS,CW-Y,M,PINS08,0,0
2008,PINS,A-LQ,F,PINS08,0,0
2008,PITA,-GCW,F,PITA08,0,0
2008,PITA,Y-AQ,M,PITA08,0,0
2008,PLAZ,ZOG-,M,PLAZ08,1,3
2008,PLAZ,-ZOR,F,PLAZ08,1,3
2008,PMPE,P-C,M,PMPE08,0,0
2008,PMPE,-FCG,F,PMPE08,0,0
2008,POLA,-ZRB,F,POLA08,0,0
2008,POLA,fHW-C,M,POLA08,0,0
2008,RATL,-FCH,F,RATL08,0,0
2008,RATL,OCW-,M,RATL08,0,0
2008,RAUL,CW-H,M,RAUL08,0,0
2008,RAUL,C-fHW,F,RAUL08,0,0
2008,REED,F-PQ,F,REED08,1,1
2008,REED,RC-W,M,REED08,1,1
2008,SAND,BC-G,M,SAND08,0,0
2008,SAND,LCB-I,F,SAND08,0,0
2008,SCAC,CO-B,F,SCAC08,0,0
2008,SCAC,CW-P,M,SCAC08,0,0
2008,SCOB,uIC-RfH,M,SCOB08,1,1
2008,SCOB,U-LGC,F,SCOB08,1,1
2008,SCRP,B-OQ,M,SCRP08,1,1
2008,SCRP,C-AR,F,SCRP08,1,1
2008,SCTB,WCA-,F,SCTB08,1,1
2008,SCTB,CW-F,M,SCTB08,1,1
2008,SCUT,L-WQ,M,SCUT08,0,0
2008,SCUT,LC-AU,F,SCUT08,0,0
2008,SFLA,CH-G,F,SFLA08,0,0
2008,SFLA,K-FZW,M,SFLA08,0,0
2008,SFLC,WCO-,M,SFLC08,0,0
2008,SFLC,-GWC,F,SFLC08,0,0
2008,SFLS,L-PQ,F,SFLS08,1,1
2008,SFLS,fHC-fH,M,SFLS08,1,1
2008,SFLW,ACL-,F,SFLW08,0,0
2008,SFLW,HCB-,M,SFLW08,0,0
2008,SFRR,-LYC,M,SFRR08,1,3
2008,SFRR,H-NH,F,SFRR08,1,3
2008,SHIC,WCR-,M,SHIC08,1,2
2008,SHIC,-OfHC,F,SHIC08,1,2
2008,SLAK,W-NG,F,SLAK08,1,1
2008,SLAK,AC-A,M,SLAK08,1,1
2008,SR70,P-NG,M,SR7008,1,1
2008,SR70,CHW-,F,SR7008,1,1
2008,SWSE,ZAB-,F,SWSE08,0,0
2008,SWSE,OC-Y,M,SWSE08,0,0
2008,TP11,G-NW,M,TP1108,0,0
2008,TP11,R-NR,F,TP1108,0,0
2008,TP39,CL-H,M,TP3908,0,0
2008,TP39,BGC-,F,TP3908,0,0
2008,TRTL,OC-R,M,TRTL08,0,0
2008,TWEN,C-RO,F,TWEN08,0,0
2008,TWEN,-BCW,M,TWEN08,0,0
2008,VALL,-BYC,M,VALL08,0,0
2008,VALL,O-NB,F,VALL08,0,0
2008,WCAC,L-FQ,F,WCAC08,1,1
2008,WCAC,PCP-,M,WCAC08,1,1
2008,WCUL,Y-NO,F,WCUL08,0,0
2008,WCUL,CA-L,M,WCUL08,0,0
2008,WLIN,OCF-I,F,WLIN08,1,3
2008,WLIN,WC-PU,M,WLIN08,1,3
2008,WSIX,RR-C,M,WSIX08,1,1
2008,WSIX,-ZFR,F,WSIX08,1,1
2008,WVAL,-GCB,M,WVAL08,0,0
2008,XRDS,RCB-,M,XRDS08,1,1
2008,XRDS,BR-C,F,XRDS08,1,1
2009,ANGB,CGP-,M,ANGB09,0,0
2009,ANGB,-WCG,F,ANGB09,0,0
2009,ANGL,BRC-,F,ANGL09,0,0
2009,ANGL,AC-W,M,ANGL09,0,0
2009,ANNI,CG-A,M,ANNI09,1,1
2009,ANNI,A-RQ,F,ANNI09,1,1
2009,ATNT,R-NG,F,ATNT09,1,1
2009,ATNT,W-NH,M,ATNT09,1,1
2009,BIGL,GCG-,M,BIGL09,1,1
2009,BIGL,UG-MB,F,BIGL09,1,1
2009,BINX,LC-YU,M,BINX09,0,0
2009,BINX,C-RO,F,BINX09,0,0
2009,BNCH,B-NG,F,BNCH09,1,3
